# r_minus_2Rs_A,    PMF_over_kBT
1.520526009000001011e+00 -1.454725675596639611e+01
1.534665321999998611e+00 -1.446251668315871086e+01
1.548804634999999763e+00 -1.438409781693517786e+01
1.562943948000000915e+00 -1.430999153767146126e+01
1.577083261999998598e+00 -1.423578893156529190e+01
1.591222574999999750e+00 -1.415830765395540070e+01
1.605361888000000903e+00 -1.407784515826538474e+01
1.619501201999998585e+00 -1.399547746664899606e+01
1.633640514999999738e+00 -1.391038585069140865e+01
1.647779828000000890e+00 -1.382131410469273547e+01
1.661919141999998573e+00 -1.372850623541037152e+01
1.676058454999999725e+00 -1.363536723873624723e+01
1.690197768000000877e+00 -1.354598269798815657e+01
1.704337081999998560e+00 -1.346300062061832747e+01
1.718476394999999712e+00 -1.338640258386225490e+01
1.732615708000000865e+00 -1.331241394473733308e+01
1.746755020999998465e+00 -1.323754674703413592e+01
1.760894334999999700e+00 -1.315876284044058053e+01
1.775033648000000852e+00 -1.307675034787888002e+01
1.789172960999998452e+00 -1.299218921166413843e+01
1.803312274999999687e+00 -1.290689034275637326e+01
1.817451588000000839e+00 -1.282491043944564701e+01
1.831590900999998439e+00 -1.274536729449050831e+01
1.845730214999999674e+00 -1.266689212423063005e+01
1.859869528000000827e+00 -1.258832000401369733e+01
1.874008840999998426e+00 -1.250981043027300998e+01
1.888148154999999662e+00 -1.243205024728187880e+01
1.902287468000000814e+00 -1.235404457810427736e+01
1.916426780999998414e+00 -1.227589454148786885e+01
1.930566093999999566e+00 -1.219584806070406380e+01
1.944705408000000801e+00 -1.211214870450347192e+01
1.958844720999998401e+00 -1.202291454840658957e+01
1.972984033999999554e+00 -1.192901303553701808e+01
1.987123348000000789e+00 -1.183523801746958348e+01
2.001262660999998388e+00 -1.174556475207445061e+01
2.015401973999999541e+00 -1.166195297591166380e+01
2.029541288000000776e+00 -1.158225057787351275e+01
2.043680600999998376e+00 -1.150316509820607891e+01
2.057819913999999528e+00 -1.142549231874578375e+01
2.071959227000000681e+00 -1.135129137621886208e+01
2.086098540999998363e+00 -1.128319894938675638e+01
2.100237853999999516e+00 -1.121844418707432922e+01
2.114377167000000668e+00 -1.115052519156543731e+01
2.128516480999998350e+00 -1.107654645585986053e+01
2.142655793999999503e+00 -1.099777727219588819e+01
2.156795107000000655e+00 -1.091831395524310722e+01
2.170934420999998338e+00 -1.083916868308057246e+01
2.185073733999999490e+00 -1.075931795993118278e+01
2.199213047000000643e+00 -1.067828904483603836e+01
2.213352360999998325e+00 -1.059702899284792466e+01
2.227491673999999477e+00 -1.051778405624323121e+01
2.241630987000000630e+00 -1.044114296779692097e+01
2.255770299999998230e+00 -1.036755635788591157e+01
2.269909613999999465e+00 -1.029482777963578144e+01
2.284048927000000617e+00 -1.021946696721978931e+01
2.298188240000001770e+00 -1.014100309169139180e+01
2.312327553999999452e+00 -1.006130100320390319e+01
2.326466867000000605e+00 -9.983659889290450451e+00
2.340606180000001757e+00 -9.910980992848299920e+00
2.354745493999999439e+00 -9.843493330565989297e+00
2.368884807000000592e+00 -9.778539201749653742e+00
2.383024120000001744e+00 -9.711758449814618999e+00
2.397163432999999344e+00 -9.639122945029868106e+00
2.411302747000000579e+00 -9.561036882126614955e+00
2.425442060000001732e+00 -9.481455798206150476e+00
2.439581372999999331e+00 -9.403350316502358197e+00
2.453720687000000567e+00 -9.326720148043104786e+00
2.467860000000001719e+00 -9.250547355498200730e+00
2.481999312999999319e+00 -9.173540794689778011e+00
2.496138627000000554e+00 -9.094525486608565856e+00
2.510277940000001706e+00 -9.010398612472474866e+00
2.524417252999999306e+00 -8.922489111559688268e+00
2.538556567000000541e+00 -8.836252401377173271e+00
2.552695880000001694e+00 -8.754297520689226175e+00
2.566835192999999293e+00 -8.676324345251236636e+00
2.580974506000000446e+00 -8.600611851984989897e+00
2.595113820000001681e+00 -8.524478177911685606e+00
2.609253132999999281e+00 -8.448069789120022932e+00
2.623392446000000433e+00 -8.373332999317449676e+00
2.637531760000001668e+00 -8.303159844828039482e+00
2.651671072999999268e+00 -8.236795703061734031e+00
2.665810386000000420e+00 -8.169695244233681208e+00
2.679949700000001656e+00 -8.098789022025998818e+00
2.694089012999999255e+00 -8.024464414232303611e+00
2.708228326000000408e+00 -7.950112432359843773e+00
2.722367639000001560e+00 -7.877466937556188320e+00
2.736506952999999243e+00 -7.805470753779641946e+00
2.750646266000000395e+00 -7.732928939912059541e+00
2.764785579000001547e+00 -7.660450684572432500e+00
2.778924892999999230e+00 -7.588714593269483721e+00
2.793064206000000382e+00 -7.517496325625296905e+00
2.807203519000001535e+00 -7.446709464805599588e+00
2.821342832999999217e+00 -7.377028939475856362e+00
2.835482146000000370e+00 -7.306006142972395700e+00
2.849621459000001522e+00 -7.232799434926107551e+00
2.863760772999999205e+00 -7.156569435826431125e+00
2.877900086000000357e+00 -7.076634580317616496e+00
2.892039399000001509e+00 -6.994000604653150432e+00
2.906178711999999109e+00 -6.910494262698619217e+00
2.920318026000000344e+00 -6.828359016905013235e+00
2.934457339000001497e+00 -6.747569393968243290e+00
2.948596651999999096e+00 -6.668491742780903841e+00
2.962735966000000332e+00 -6.592563984755811290e+00
2.976875279000001484e+00 -6.519880811280830635e+00
2.991014591999999084e+00 -6.449888660981692112e+00
3.005153906000000319e+00 -6.381984688561606056e+00
3.019293219000001471e+00 -6.315833407069878724e+00
3.033432531999999071e+00 -6.251448615608724779e+00
3.047571845000000224e+00 -6.189213105243273283e+00
3.061711159000001459e+00 -6.128963709869862164e+00
3.075850471999999058e+00 -6.067852750175174670e+00
3.089989785000000211e+00 -6.003052229221123248e+00
3.104129099000001446e+00 -5.933017502267877497e+00
3.118268411999999046e+00 -5.859731616800837983e+00
3.132407725000000198e+00 -5.787287700776805544e+00
3.146547039000001433e+00 -5.718255231136303962e+00
3.160686351999999033e+00 -5.652546368726632409e+00
3.174825665000000186e+00 -5.588336583415046910e+00
3.188964979000001421e+00 -5.526306585979357422e+00
3.203104291999999020e+00 -5.465813871351180353e+00
3.217243605000000173e+00 -5.404643523650513259e+00
3.231382918000001325e+00 -5.338816382564165686e+00
3.245522231999999008e+00 -5.266662769565660263e+00
3.259661545000000160e+00 -5.190831467041957303e+00
3.273800858000001313e+00 -5.116919092540761937e+00
3.287940171999998995e+00 -5.049622006294645082e+00
3.302079485000000147e+00 -4.988561779460448875e+00
3.316218798000001300e+00 -4.928944051678960214e+00
3.330358111999998982e+00 -4.866780128315435050e+00
3.344497425000000135e+00 -4.800925380094085426e+00
3.358636738000001287e+00 -4.732131707478960614e+00
3.372776051999998970e+00 -4.661863619617586885e+00
3.386915365000000122e+00 -4.591196797141016361e+00
3.401054678000001275e+00 -4.522509685375974087e+00
3.415193990999998874e+00 -4.457741636802211360e+00
3.429333305000000109e+00 -4.397441862627103681e+00
3.443472618000001262e+00 -4.337655827596849534e+00
3.457611930999998862e+00 -4.273811202791591768e+00
3.471751245000000097e+00 -4.204593904814044159e+00
3.485890558000001249e+00 -4.133043875998940742e+00
3.500029870999998849e+00 -4.064487857006291449e+00
3.514169185000000084e+00 -4.001066702304160394e+00
3.528308498000001237e+00 -3.941014393181127673e+00
3.542447810999998836e+00 -3.880457820092121146e+00
3.556587123999999989e+00 -3.815453220683260316e+00
3.570726438000001224e+00 -3.745052646337912794e+00
3.584865750999998824e+00 -3.670991681388412253e+00
3.599005063999999976e+00 -3.596750418166220875e+00
3.613144378000001211e+00 -3.525535310485669704e+00
3.627283690999998811e+00 -3.458046200544925508e+00
3.641423003999999963e+00 -3.394065378426740498e+00
3.655562318000001198e+00 -3.331628593269618133e+00
3.669701630999998798e+00 -3.267754244150149923e+00
3.683840943999999951e+00 -3.201171975555730853e+00
3.697980258000001186e+00 -3.132248034266292169e+00
3.712119570999998786e+00 -3.063419247889370478e+00
3.726258883999999938e+00 -2.996834375378831350e+00
3.740398197000001090e+00 -2.935030586053405166e+00
3.754537510999998773e+00 -2.880200704188931926e+00
3.768676823999999925e+00 -2.830983398312400201e+00
3.782816137000001078e+00 -2.784139901659391292e+00
3.796955450999998760e+00 -2.732254161943366455e+00
3.811094763999999913e+00 -2.670927782580885257e+00
3.825234077000001065e+00 -2.602306553033947978e+00
3.839373390999998747e+00 -2.531212191839986136e+00
3.853512703999999900e+00 -2.462853785921407912e+00
3.867652017000001052e+00 -2.398442823492764830e+00
3.881791329999998652e+00 -2.338050569958769476e+00
3.895930643999999887e+00 -2.279847403390275140e+00
3.910069957000001040e+00 -2.221338380113974331e+00
3.924209269999998639e+00 -2.161465895312793872e+00
3.938348583999999875e+00 -2.098773279012533521e+00
3.952487897000001027e+00 -2.032861457692009655e+00
3.966627209999998627e+00 -1.965263098961214094e+00
3.980766523999999862e+00 -1.898637406287335239e+00
3.994905837000001014e+00 -1.835773280158602860e+00
4.009045149999998614e+00 -1.777290525803761456e+00
4.023184463999999849e+00 -1.723851821365156356e+00
4.037323777000001002e+00 -1.675341729160102489e+00
4.051463089999998601e+00 -1.630719759129543034e+00
4.065602402999999754e+00 -1.589705008851756141e+00
4.079741717000000989e+00 -1.549212841366395033e+00
4.093881029999998589e+00 -1.508783366832067374e+00
4.108020342999999741e+00 -1.467064514277247156e+00
4.122159657000000976e+00 -1.423030147475311313e+00
4.136298969999998576e+00 -1.377053484032475072e+00
4.150438282999999728e+00 -1.328119528171896491e+00
4.164577597000000964e+00 -1.275408519336650670e+00
4.178716909999998563e+00 -1.216509520612798267e+00
4.192856222999999716e+00 -1.154074873529258527e+00
4.206995536000000868e+00 -1.092456902744010083e+00
4.221134849999998551e+00 -1.036057984535240450e+00
4.235274162999999703e+00 -9.864025373805405117e-01
4.249413476000000855e+00 -9.418954607303788862e-01
4.263552789999998538e+00 -9.007774221630858724e-01
4.277692102999999690e+00 -8.592741175724528668e-01
4.291831416000000843e+00 -8.144286008825053491e-01
4.305970729999998525e+00 -7.668844360707705032e-01
4.320110042999999678e+00 -7.198730960972311577e-01
4.334249356000000830e+00 -6.763106918096858378e-01
4.348388669999998513e+00 -6.366118038386273659e-01
4.362527982999999665e+00 -5.997245183322945650e-01
4.376667296000000817e+00 -5.652595886023306093e-01
4.390806608999998417e+00 -5.309369221447609588e-01
4.404945922999999652e+00 -4.963097325262779136e-01
4.419085236000000805e+00 -4.623690599083355446e-01
4.433224548999998404e+00 -4.301411329746933632e-01
4.447363862999999640e+00 -3.977946340679257564e-01
4.461503176000000792e+00 -3.634642770945551438e-01
4.475642488999998392e+00 -3.276336106355491329e-01
4.489781802999999627e+00 -2.910101266091018046e-01
4.503921116000000779e+00 -2.553517168040535523e-01
4.518060428999998379e+00 -2.188542141984750056e-01
4.532199741999999532e+00 -1.806021915484580798e-01
4.546339056000000767e+00 -1.405347622550673636e-01
4.560478368999998366e+00 -9.934745696926226832e-02
4.574617681999999519e+00 -5.737138680255781525e-02
4.588756996000000754e+00 -1.502805590517535157e-02
4.602896308999998354e+00 2.450635031192642185e-02
4.617035621999999506e+00 5.691523933372858585e-02
4.631174936000000741e+00 7.918490304224452825e-02
4.645314248999998341e+00 9.197616892236480657e-02
4.659453561999999494e+00 1.008678858218014229e-01
4.673592876000000729e+00 1.119615738316959014e-01
4.687732188999998328e+00 1.279981607326566295e-01
4.701871501999999481e+00 1.495339556047727003e-01
4.716010815000000633e+00 1.778500138093938865e-01
4.730150128999998316e+00 2.152102417140469015e-01
4.744289441999999468e+00 2.585949521216417968e-01
4.758428755000000621e+00 3.014465149778437492e-01
4.772568068999998303e+00 3.358986209887196428e-01
4.786707381999999456e+00 3.570848898080936640e-01
4.800846695000000608e+00 3.651348697888382455e-01
4.814986008999998290e+00 3.647554543499502699e-01
4.829125321999999443e+00 3.611740082289204290e-01
4.843264635000000595e+00 3.578315159278026569e-01
4.857403948000001748e+00 3.586312272233354581e-01
4.871543261999999430e+00 3.663943596565637506e-01
4.885682575000000583e+00 3.792048530607322054e-01
4.899821888000001735e+00 3.913227599539486623e-01
4.913961201999999417e+00 3.998657023994406923e-01
4.928100515000000570e+00 4.057283444497758462e-01
4.942239828000001722e+00 4.130785754195270276e-01
4.956379141999999405e+00 4.238780109358787906e-01
4.970518455000000557e+00 4.353237395278917177e-01
4.984657768000001710e+00 4.432196234295832094e-01
4.998797081999999392e+00 4.459339902486914586e-01
5.012936395000000545e+00 4.468243128754268989e-01
5.027075708000001697e+00 4.494465220255416393e-01
5.041215020999999297e+00 4.552143065726272364e-01
5.055354335000000532e+00 4.618710921152502924e-01
5.069493648000001684e+00 4.666377608140639399e-01
5.083632960999999284e+00 4.700383096070836486e-01
5.097772275000000519e+00 4.760145334578602672e-01
5.111911588000001672e+00 4.854386874531791407e-01
5.126050900999999271e+00 4.958185198975411656e-01
5.140190215000000507e+00 5.050818625990391997e-01
5.154329528000001659e+00 5.109823925735844652e-01
5.168468840999999259e+00 5.109045419238354979e-01
5.182608155000000494e+00 5.029925472741585413e-01
5.196747468000001646e+00 4.893619973528965383e-01
5.210886780999999246e+00 4.738021296894612822e-01
5.225026094000000398e+00 4.607902735823839468e-01
5.239165408000001634e+00 4.521673602285029014e-01
5.253304720999999233e+00 4.459165054276160167e-01
5.267444034000000386e+00 4.403382544364926043e-01
5.281583348000001621e+00 4.354135690240059087e-01
5.295722660999999221e+00 4.333285244397017677e-01
5.309861974000000373e+00 4.363167071269083985e-01
5.324001288000001608e+00 4.439557721208361452e-01
5.338140600999999208e+00 4.552118100121506084e-01
5.352279914000000360e+00 4.664246230204086019e-01
5.366419227000001513e+00 4.735154663036773570e-01
5.380558540999999195e+00 4.727908314070224938e-01
5.394697854000000348e+00 4.646096561591441798e-01
5.408837167000001500e+00 4.537747855105713768e-01
5.422976480999999183e+00 4.448055770763955086e-01
5.437115794000000335e+00 4.384671289038829523e-01
5.451255107000001487e+00 4.312798355257391747e-01
5.465394420999999170e+00 4.204965395826812946e-01
5.479533734000000322e+00 4.068314035080362046e-01
5.493673047000001475e+00 3.942289829043043592e-01
5.507812360999999157e+00 3.857390421528256175e-01
5.521951674000000310e+00 3.798395876816927919e-01
5.536090987000001462e+00 3.743937313444890558e-01
5.550230299999999062e+00 3.698552935005044451e-01
5.564369614000000297e+00 3.659935649202357699e-01
5.578508927000001449e+00 3.609686568027777875e-01
5.592648239999999049e+00 3.515643764393179826e-01
5.606787554000000284e+00 3.369974635813761665e-01
5.620926867000001437e+00 3.205212975290751554e-01
5.635066179999999036e+00 3.056006444671895972e-01
5.649205494000000272e+00 2.953416704386822578e-01
5.663344807000001424e+00 2.887655791385092541e-01
5.677484119999999024e+00 2.825413800864294278e-01
5.691623433000000176e+00 2.750526591921756969e-01
5.705762747000001411e+00 2.671259318256105075e-01
5.719902059999999011e+00 2.611702254575583027e-01
5.734041373000000164e+00 2.559352014557845223e-01
5.748180687000001399e+00 2.500155606047134715e-01
5.762319999999998998e+00 2.445506053089504805e-01
5.776459313000000151e+00 2.427992502551639120e-01
5.790598627000001386e+00 2.445552258851790839e-01
5.804737939999998986e+00 2.452356854047614831e-01
5.818877253000000138e+00 2.422548994748746909e-01
5.833016567000001373e+00 2.378340509152939430e-01
5.847155879999998973e+00 2.353485927682707479e-01
5.861295193000000125e+00 2.369028731555206380e-01
5.875434506000001278e+00 2.402819494310967918e-01
5.889573819999998960e+00 2.402834815607164110e-01
5.903713133000000113e+00 2.315814924201760050e-01
5.917852446000001265e+00 2.130286660895433781e-01
5.931991759999998948e+00 1.918975959878442550e-01
5.946131073000000100e+00 1.737291742488681623e-01
5.960270386000001253e+00 1.608662353242244769e-01
5.974409699999998935e+00 1.543279957774738309e-01
5.988549013000000087e+00 1.528031177722475042e-01
6.002688326000001240e+00 1.549421474303625534e-01
6.016827638999998840e+00 1.546527989221514188e-01
6.030966953000000075e+00 1.501894410947528513e-01
6.045106266000001227e+00 1.440099206479648897e-01
6.059245578999998827e+00 1.389063229519737208e-01
6.073384893000000062e+00 1.369675044444977063e-01
6.087524206000001215e+00 1.353274013400292686e-01
6.101663518999998814e+00 1.301218708579282013e-01
6.115802833000000049e+00 1.195122426978466879e-01
6.129942146000001202e+00 1.059408062004756346e-01
6.144081458999998802e+00 9.536919842608664044e-02
6.158220773000000037e+00 9.107592880496540033e-02
6.172360086000001189e+00 9.099547842318143898e-02
6.186499398999998789e+00 9.079342569668231999e-02
6.200638711999999941e+00 8.697619758795838152e-02
6.214778026000001176e+00 8.259464109595053560e-02
6.228917338999998776e+00 8.018891870793609655e-02
6.243056651999999929e+00 8.159162532439623305e-02
6.257195966000001164e+00 8.565587383770059682e-02
6.271335278999998764e+00 8.811246015429928524e-02
6.285474591999999916e+00 8.668492270099766028e-02
6.299613906000001151e+00 7.847545680231841903e-02
6.313753218999998751e+00 6.467302944787789443e-02
6.327892531999999903e+00 4.830638961594857506e-02
6.342031845000001056e+00 3.382616920502693608e-02
6.356171158999998738e+00 2.772507240994670497e-02
6.370310471999999891e+00 2.942692994853975466e-02
6.384449785000001043e+00 3.209289446643144583e-02
6.398589098999998726e+00 2.881468746098292399e-02
6.412728411999999878e+00 1.744098937938787230e-02
6.426867725000001030e+00 3.095151983367590027e-03
6.441007038999998713e+00 -7.854560300936933373e-03
6.455146351999999865e+00 -1.213144493028058338e-02
6.469285665000001018e+00 -1.144018250383046359e-02
6.483424978999998700e+00 -1.021116089524672609e-02
6.497564291999999853e+00 -8.628204249038873286e-03
6.511703605000001005e+00 -6.510627889802833579e-03
6.525842917999998605e+00 -5.479497476917079453e-03
6.539982231999999840e+00 -9.196908187934837997e-03
6.554121545000000992e+00 -1.848792592946679747e-02
6.568260857999998592e+00 -3.113316311748211621e-02
6.582400171999999827e+00 -4.412703963427944132e-02
6.596539485000000980e+00 -5.247529661948627938e-02
6.610678797999998579e+00 -5.494003628065513567e-02
6.624818111999999815e+00 -5.293767857540387922e-02
6.638957425000000967e+00 -4.956438005656119833e-02
6.653096737999998567e+00 -4.743424927110002909e-02
6.667236051999999802e+00 -4.870549349020573265e-02
6.681375365000000954e+00 -5.665379986070817608e-02
6.695514677999998554e+00 -7.115164580896995994e-02
6.709653990999999706e+00 -8.642773075539858518e-02
6.723793305000000942e+00 -9.687676514169632491e-02
6.737932617999998541e+00 -1.005431336883463589e-01
6.752071930999999694e+00 -1.001762386305304203e-01
6.766211245000000929e+00 -9.970274397450396009e-02
6.780350557999998529e+00 -1.006031689724456585e-01
6.794489870999999681e+00 -1.045213664899395101e-01
6.808629185000000916e+00 -1.094192419233846608e-01
6.822768497999998516e+00 -1.125526878182607077e-01
6.836907810999999668e+00 -1.114654357563260589e-01
6.851047124000000821e+00 -1.070187924914958871e-01
6.865186437999998503e+00 -1.019002170216663644e-01
6.879325750999999656e+00 -9.824333853702309216e-02
6.893465064000000808e+00 -9.847338496497808069e-02
6.907604377999998491e+00 -1.017473914301980642e-01
6.921743690999999643e+00 -1.054672792066024128e-01
6.935883004000000795e+00 -1.059833564016052776e-01
6.950022317999998478e+00 -1.033956424235000643e-01
6.964161630999999630e+00 -9.837790890966026380e-02
6.978300944000000783e+00 -8.967772681932471845e-02
6.992440257999998465e+00 -7.853447485295579622e-02
7.006579570999999618e+00 -6.978999930234644489e-02
7.020718884000000770e+00 -6.751837368876323353e-02
7.034858196999998370e+00 -7.185184866168133067e-02
7.048997510999999605e+00 -8.030105381665937625e-02
7.063136824000000757e+00 -9.006262982069182521e-02
7.077276136999998357e+00 -9.872373059435210485e-02
7.091415450999999592e+00 -1.059778035053800666e-01
