# r_minus_2Rs_Angstrom   kappa_over_kappaT
# T = 300 K
# P = 0
# Rs = 10 Angstrom
# D0 = 0.8
# rho_b = 3.33300000e+28
# chi_b = 1.96700000e-10
-1.712499999999987921e-01 1.007182873280218516e+01
-2.124999999999843681e-02 1.815832267280082846e+01
1.287500000000001421e-01 1.500795569501754656e+01
2.787500000000004974e-01 1.224270331676008894e+01
4.287500000000008527e-01 8.983171713916018319e+00
5.787500000000012079e-01 6.547915191895436138e+00
7.287500000000015632e-01 4.280158052763400889e+00
8.787500000000001421e-01 2.201849876555122876e+00
1.028750000000000497e+00 -2.075855500572920675e-02
1.178750000000000853e+00 -2.655194480334860607e+00
1.328750000000001208e+00 -4.181646567909085732e+00
1.478750000000001563e+00 -5.508840916784439656e+00
1.628750000000000142e+00 -6.588038154526344670e+00
1.778750000000000497e+00 -7.875480556092800732e+00
1.928750000000000853e+00 -9.509779529888938043e+00
2.078750000000001208e+00 -9.836049174061530564e+00
2.228750000000001563e+00 -8.463551227239932473e+00
2.378750000000000142e+00 -5.247040573609087488e+00
2.528750000000000497e+00 -1.776480041939886068e+00
2.678750000000000853e+00 1.768244398714293286e+00
2.828750000000001208e+00 5.838767634597394007e+00
2.978750000000001563e+00 7.780906139172515168e+00
3.128750000000000142e+00 6.858156849549613909e+00
3.278750000000000497e+00 5.611138907971903400e+00
3.428750000000000853e+00 5.157782104730592287e+00
3.578750000000001208e+00 3.079966149152831179e+00
3.728750000000001563e+00 1.695646484371765794e+00
3.878750000000000142e+00 1.043153925430923001e+00
4.028750000000000497e+00 2.584344796213962070e-01
4.178750000000000853e+00 -6.836672505367219488e-02
4.328750000000001208e+00 -3.650296243422468390e-01
4.478750000000001563e+00 -4.607596117811822989e-01
4.628750000000000142e+00 -1.152309918040764103e+00
4.778750000000000497e+00 -1.526053751895142696e+00
4.928750000000000853e+00 -1.467655309060727387e+00
5.078749999999999432e+00 -1.032798825932684572e+00
5.228750000000001563e+00 -5.093552873486852928e-01
5.378750000000000142e+00 -3.239353489146101217e-01
5.528750000000002274e+00 -6.924783677827854866e-01
5.678750000000000853e+00 -1.406838444311746539e-01
5.828749999999999432e+00 8.264312712149324280e-01
5.978750000000001563e+00 1.283702452574404518e+00
6.128750000000000142e+00 2.035033413743437158e+00
6.278750000000002274e+00 2.049833630330879952e+00
6.428750000000000853e+00 1.329366170451840690e+00
6.578749999999999432e+00 1.735209994126137190e+00
6.728750000000001563e+00 2.244818944371614222e+00
6.878750000000000142e+00 2.118185535998754254e+00
7.028750000000002274e+00 2.033065963338340776e+00
7.178750000000000853e+00 1.764527212371660436e+00
7.328749999999999432e+00 1.436706821493084707e+00
7.478750000000001563e+00 8.579836458664927834e-01
7.628750000000000142e+00 3.445164037870743767e-01
7.778750000000002274e+00 4.910723464400428284e-01
7.928750000000000853e+00 6.442607410603596874e-01
8.078749999999999432e+00 2.017595755249162459e-01
8.228750000000001563e+00 -1.417765175296759050e-01
8.378750000000000142e+00 2.101732890626378247e-01
8.528750000000002274e+00 4.214015075058004101e-01
8.678750000000000853e+00 4.226697135516649384e-01
8.828749999999999432e+00 9.413219552439970883e-01
8.978750000000001563e+00 1.083268512099683001e+00
9.128750000000000142e+00 1.229187411907934013e+00
9.278750000000002274e+00 1.367945716892995378e+00
9.428750000000000853e+00 1.091416732410913193e+00
9.578749999999999432e+00 1.125269879851200860e+00
9.728750000000001563e+00 1.325632685749836837e+00
9.878750000000000142e+00 1.241094668352378472e+00
1.002875000000000227e+01 1.398550997409233609e+00
1.017875000000000085e+01 1.248772694892423152e+00
1.032874999999999943e+01 1.166505182116633677e+00
1.047875000000000156e+01 1.565898544588254726e+00
1.062875000000000014e+01 1.374949753536637509e+00
1.077875000000000227e+01 1.335059997589616021e+00
1.092875000000000085e+01 1.161685972672688694e+00
1.107874999999999943e+01 6.964964607821721998e-01
1.122875000000000156e+01 1.031353638826002506e+00
1.137875000000000014e+01 1.362837005970898741e+00
1.152875000000000227e+01 1.080993440815182005e+00
1.167875000000000085e+01 8.155605691220890741e-01
1.182874999999999943e+01 7.547956926906433939e-01
1.197875000000000156e+01 9.462973114961727994e-01
1.212875000000000014e+01 7.361977212255080838e-01
1.227875000000000227e+01 5.926992444276157901e-01
1.242875000000000085e+01 9.243920881647151866e-01
1.257874999999999943e+01 1.031178509971494517e+00
1.272875000000000156e+01 1.248601830846040261e+00
1.287875000000000014e+01 1.235279379051517967e+00
1.302875000000000227e+01 1.151933955396368336e+00
1.317875000000000085e+01 1.179461367134277960e+00
1.332874999999999943e+01 1.159730022856982679e+00
1.347875000000000156e+01 1.358289027203250843e+00
1.362875000000000014e+01 1.262939697660958371e+00
1.377875000000000227e+01 1.179518288696906225e+00
1.392875000000000085e+01 9.892122679971786514e-01
1.407874999999999943e+01 1.117838634858877356e+00
1.422875000000000156e+01 1.304047708506810288e+00
1.437875000000000014e+01 8.776252188609283689e-01
1.452875000000000227e+01 8.844961635637340613e-01
1.467875000000000085e+01 1.020828940278123875e+00
1.482874999999999943e+01 9.940310372964971108e-01
1.497875000000000156e+01 8.453494165735366828e-01
1.512875000000000014e+01 8.213181780083635974e-01
1.527875000000000227e+01 1.070355437486075090e+00
1.542875000000000085e+01 8.108022575343519778e-01
1.557874999999999943e+01 8.321706371890076337e-01
1.572875000000000156e+01 1.105892286278364445e+00
