# r_minus_2Rs_Angstrom   rho_over_rhob
# T = 300 K
# P = 0
# Rs = 5 Angstrom
# D0 = 0.6
# rho_b = 3.33300000e+28
-2.712500000000002132e-01 6.023855761439137597e-05
-1.212499999999998579e-01 1.122833174629565445e+00
2.874999999999960920e-02 3.445658775449519151e+00
1.787499999999999645e-01 2.660442830646264856e+00
3.287500000000003197e-01 2.003874699168882056e+00
4.787499999999997868e-01 1.611534571704867247e+00
6.287500000000001421e-01 1.360212590587182913e+00
7.787499999999996092e-01 1.185583562104517430e+00
9.287499999999999645e-01 1.048022095618997618e+00
1.078750000000000320e+00 9.401119974929865730e-01
1.228749999999999787e+00 8.471241030853844389e-01
1.378750000000000142e+00 7.704113046533036524e-01
1.528749999999999609e+00 7.070632968436075805e-01
1.678749999999999964e+00 6.572870237615402456e-01
1.828750000000000320e+00 6.257875101660353989e-01
1.978750000000000675e+00 6.107049891052132029e-01
2.128749999999999254e+00 6.203117612588194829e-01
2.278749999999999609e+00 6.706237135467977284e-01
2.428749999999999964e+00 7.941487221030004706e-01
2.578750000000000320e+00 9.946733702986041425e-01
2.728750000000000675e+00 1.192955804560629884e+00
2.878749999999999254e+00 1.292017687615557797e+00
3.028749999999999609e+00 1.285683361052820883e+00
3.178749999999999964e+00 1.228841372948035859e+00
3.328750000000000320e+00 1.163305090805701436e+00
3.478750000000000675e+00 1.109704518402453877e+00
3.628749999999999254e+00 1.071806727778513491e+00
3.778749999999999609e+00 1.047220903328883734e+00
3.928749999999999964e+00 1.035505596700358577e+00
4.078750000000000320e+00 1.028440448252172290e+00
4.228750000000000675e+00 1.021427865526727485e+00
4.378749999999999254e+00 1.011633833725000153e+00
4.528749999999999609e+00 9.974011885304314706e-01
4.678749999999999964e+00 9.782701210365972733e-01
4.828750000000000320e+00 9.597724353892682636e-01
4.978750000000000675e+00 9.434484322492096009e-01
5.128749999999999254e+00 9.336472492237707366e-01
5.278749999999999609e+00 9.298266024234340676e-01
5.428749999999999964e+00 9.327741458915013162e-01
5.578750000000000320e+00 9.424651845906938386e-01
5.728750000000000675e+00 9.569248942351149534e-01
5.878749999999999254e+00 9.736284928731402388e-01
6.028749999999999609e+00 9.898735287992052045e-01
6.178749999999999964e+00 1.005880064131247753e+00
6.328750000000000320e+00 1.019288078859476920e+00
6.478750000000000675e+00 1.029288672153447104e+00
6.628749999999999254e+00 1.036193717309271234e+00
6.778749999999999609e+00 1.036823882823738385e+00
6.928749999999999964e+00 1.036674253991249905e+00
7.078750000000000320e+00 1.032725962017285060e+00
7.228750000000000675e+00 1.026954499773180318e+00
7.378749999999999254e+00 1.018109615749945185e+00
