# r_minus_2Rs_Angstrom   kappa_over_kappaT
# T = 300 K
# P = 0
# Rs = 10 Angstrom
# D0 = 0.6
# rho_b = 3.33300000e+28
# chi_b = 1.96700000e-10
-1.712499999999987921e-01 1.147750044601485442e+01
-2.124999999999843681e-02 2.121215908034564279e+01
1.287500000000001421e-01 1.839753360391720705e+01
2.787500000000004974e-01 1.568943526852836357e+01
4.287500000000008527e-01 1.358668869765904397e+01
5.787500000000012079e-01 1.129444808451568250e+01
7.287500000000015632e-01 8.090776442754338049e+00
8.787500000000001421e-01 5.000121929169607071e+00
1.028750000000000497e+00 2.628763362620488930e+00
1.178750000000000853e+00 3.182911250489486310e-01
1.328750000000001208e+00 -1.726826205449804696e+00
1.478750000000001563e+00 -2.920772275762520298e+00
1.628750000000000142e+00 -4.522479960270458399e+00
1.778750000000000497e+00 -6.409521767419717797e+00
1.928750000000000853e+00 -7.921313551269262732e+00
2.078750000000001208e+00 -9.017654809662614568e+00
2.228750000000001563e+00 -9.020640431230123824e+00
2.378750000000000142e+00 -7.257608426825152392e+00
2.528750000000000497e+00 -3.675071260178468080e+00
2.678750000000000853e+00 8.690581808620794213e-01
2.828750000000001208e+00 4.543645527503376691e+00
2.978750000000001563e+00 6.976708981869316872e+00
3.128750000000000142e+00 7.307109974241436490e+00
3.278750000000000497e+00 6.618792730084322784e+00
3.428750000000000853e+00 5.499870040618779043e+00
3.578750000000001208e+00 4.252826779257792289e+00
3.728750000000001563e+00 3.638658774502413706e+00
3.878750000000000142e+00 2.311217301042810313e+00
4.028750000000000497e+00 9.545582345613616848e-01
4.178750000000000853e+00 8.005135313829203625e-01
4.328750000000001208e+00 3.505114439321741493e-01
4.478750000000001563e+00 -3.204333426517362582e-02
4.628750000000000142e+00 -4.627806389799663522e-01
4.778750000000000497e+00 -8.622877407654239157e-01
4.928750000000000853e+00 -6.625271774281341619e-01
5.078749999999999432e+00 -1.634264453028670072e+00
5.228750000000001563e+00 -1.516965610686975552e+00
5.378750000000000142e+00 -1.502616482945167975e-01
5.528750000000002274e+00 -3.265933491530383925e-01
5.678750000000000853e+00 1.009763991579397668e-01
5.828749999999999432e+00 9.101893267722969139e-01
5.978750000000001563e+00 4.835725410692403581e-01
6.128750000000000142e+00 3.845437017276310820e-01
6.278750000000002274e+00 1.193542512957965540e+00
6.428750000000000853e+00 1.364874824651483687e+00
6.578749999999999432e+00 9.814943627034158347e-01
6.728750000000001563e+00 1.983206343820051565e+00
6.878750000000000142e+00 2.460290204411867077e+00
7.028750000000002274e+00 2.365485535026342401e+00
7.178750000000000853e+00 2.370312626782478116e+00
7.328749999999999432e+00 1.521039622290827564e+00
7.478750000000001563e+00 9.665179719793417501e-01
7.628750000000000142e+00 1.381659032526199038e+00
7.778750000000002274e+00 1.857426981467788618e+00
7.928750000000000853e+00 1.437891548968598165e+00
8.078749999999999432e+00 6.836907694316115558e-01
8.228750000000001563e+00 4.915111220202339481e-01
8.378750000000000142e+00 2.900842440624216145e-01
8.528750000000002274e+00 3.661483227357246323e-02
8.678750000000000853e+00 -6.347535461286141212e-02
8.828749999999999432e+00 -1.822337294685990039e-01
8.978750000000001563e+00 3.651858845909869422e-01
9.128750000000000142e+00 8.754498257140580497e-01
9.278750000000002274e+00 1.305938576105413418e+00
9.428750000000000853e+00 1.221584844741401721e+00
9.578749999999999432e+00 8.769542517478117194e-01
9.728750000000001563e+00 8.889360559345924617e-01
9.878750000000000142e+00 8.701168194623821739e-01
1.002875000000000227e+01 1.478886701747624599e+00
1.017875000000000085e+01 1.629749307851193763e+00
1.032874999999999943e+01 1.532713599729942811e+00
1.047875000000000156e+01 1.414577086963893393e+00
1.062875000000000014e+01 6.427221225965090712e-01
1.077875000000000227e+01 6.159729283298100988e-01
1.092875000000000085e+01 9.373346550425694090e-01
1.107874999999999943e+01 1.277003248911566580e+00
1.122875000000000156e+01 1.527418762402740438e+00
1.137875000000000014e+01 9.925887782922497848e-01
1.152875000000000227e+01 6.735735893564689380e-01
1.167875000000000085e+01 7.774375800039864393e-01
1.182874999999999943e+01 9.570218319824173037e-01
1.197875000000000156e+01 1.255866673703063707e+00
1.212875000000000014e+01 9.916435520600768161e-01
1.227875000000000227e+01 8.580216740419044363e-01
1.242875000000000085e+01 1.395656411475450387e+00
1.257874999999999943e+01 1.289008821928333326e+00
1.272875000000000156e+01 1.063968746846994939e+00
1.287875000000000014e+01 1.144800720316041298e+00
1.302875000000000227e+01 1.087036992340581376e+00
1.317875000000000085e+01 1.003608688802254845e+00
1.332874999999999943e+01 9.596206925369845653e-01
1.347875000000000156e+01 1.091182174370759927e+00
1.362875000000000014e+01 1.302316075013971064e+00
1.377875000000000227e+01 1.452393267328910831e+00
1.392875000000000085e+01 1.288146087162542752e+00
1.407874999999999943e+01 9.953543679430658653e-01
1.422875000000000156e+01 9.829133394843398985e-01
1.437875000000000014e+01 8.853923491455117922e-01
1.452875000000000227e+01 8.480958236164728437e-01
1.467875000000000085e+01 8.128182054145395297e-01
1.482874999999999943e+01 6.656892841236967673e-01
1.497875000000000156e+01 6.785173350148261395e-01
1.512875000000000014e+01 9.349066830076236956e-01
1.527875000000000227e+01 1.177582875461203216e+00
1.542875000000000085e+01 1.263359652681571355e+00
1.557874999999999943e+01 1.093709392210499676e+00
1.572875000000000156e+01 7.816800251154294443e-01
1.587875000000000014e+01 3.315223760736039638e-01
1.602875000000000227e+01 1.129808164736564730e-01
1.617875000000000085e+01 2.445140543849219084e-01
1.632874999999999943e+01 8.181345088672660193e-01
1.647875000000000156e+01 1.421134746257895376e+00
1.662875000000000014e+01 8.363138460414319963e-01
1.677875000000000227e+01 9.276585077585531858e-01
1.692875000000000085e+01 1.486277763698644172e+00
1.707874999999999943e+01 7.667916475797278419e-01
1.722875000000000156e+01 5.544358386914481907e-01
1.737875000000000014e+01 6.224132460893163632e-01
1.752875000000000227e+01 5.115544976910374464e-02
1.767875000000000085e+01 4.552020173684437343e-01
1.782874999999999943e+01 1.409846528311057057e+00
1.797875000000000156e+01 1.156167632692230107e+00
1.812875000000000014e+01 5.825416324442856952e-01
1.827875000000000227e+01 3.807661239670229181e-01
1.842875000000000085e+01 6.347842976900801570e-01
1.857874999999999943e+01 1.106132257261221552e+00
